timestamp,original_artist,original_title,remix_info,platform,found_artist,found_title,url,price
01:17:43,Tim Shiel,Coliseum,Sig Nu Gris Remix,Bandcamp,Tim Shiel,Coliseum (feat. Genesis Owusu) (Sig Nu Gris Remix),https://timshiel.bandcamp.com/track/coliseum-feat-genesis-owusu-sig-nu-gris-remix?from=search&search_item_id=2934571146&search_item_type=t&search_match_part=%3F&search_page_id=4525183526&search_page_no=1&search_rank=1&search_sig=401d3f8a159e3fc94b8d4f64f11849a7,
01:17:43,Tim Shiel,Coliseum,Sig Nu Gris Remix,Bandcamp,Tim Shiel,Coliseum (feat. Genesis Owusu),https://timshiel.bandcamp.com/track/coliseum-feat-genesis-owusu?from=search&search_item_id=1297599510&search_item_type=t&search_match_part=%3F&search_page_id=4525183526&search_page_no=1&search_rank=2&search_sig=73eb9d74a862a3421ca5b998e2588445,
01:17:43,Tim Shiel,Coliseum,Sig Nu Gris Remix,Bandcamp,"from Distractions One: Variants
                                                    Tim Shiel",Coliseum (feat. Genesis Owusu) (Sig Nu Gris Remix),https://timshiel.bandcamp.com/track/coliseum-feat-genesis-owusu-sig-nu-gris-remix-2?from=search&search_item_id=319559192&search_item_type=t&search_match_part=%3F&search_page_id=4525183526&search_page_no=1&search_rank=3&search_sig=5b0ea8d0a02bc1d4baafaa49635888d6,
01:24:51,Floorplan,"Baby, Baby",,Bandcamp,"from Sanctified EP
                                                    Floorplan","Baby, Baby",https://m-plant.bandcamp.com/track/baby-baby-2?from=search&search_item_id=1080537858&search_item_type=t&search_match_part=%3F&search_page_id=4525183935&search_page_no=1&search_rank=1&search_sig=454fa39119eac45fd870118e4db1e7b5,
01:24:51,Floorplan,"Baby, Baby",,Bandcamp,"from Paradise
                                                    Floorplan","Baby, Baby",https://m-plant.bandcamp.com/track/baby-baby?from=search&search_item_id=2429794439&search_item_type=t&search_match_part=%3F&search_page_id=4525183935&search_page_no=1&search_rank=2&search_sig=47cf0d7510313517ce86b559fdd40041,
01:24:51,Floorplan,"Baby, Baby",,Bandcamp,"from M-Print: 20 Years of M-Plant Music
                                                    Floorplan","Baby, Baby",https://m-plant.bandcamp.com/track/baby-baby-3?from=search&search_item_id=840394246&search_item_type=t&search_match_part=%3F&search_page_id=4525183935&search_page_no=1&search_rank=3&search_sig=77aa8e69e5c551e7b020a41e2ae15461,
01:29:42,Sir E.U,Ocean,,Bandcamp,"from Timeism
                                                    Sir E.U",Ocean (prod. Dolo Percussion),https://futuretimes.bandcamp.com/track/ocean-prod-dolo-percussion?from=search&search_item_id=3379012842&search_item_type=t&search_match_part=%3F&search_page_id=4525184202&search_page_no=1&search_rank=1&search_sig=ea18b6f4dca2d990cded313258938028,
01:29:42,Sir E.U,Ocean,,Bandcamp,"from FUTURE TIMES CATALOG ++ Compilation
                                                    Sir E.U",Ocean (Prod. Dolo Percussion),https://futuretimes.bandcamp.com/track/ocean-prod-dolo-percussion-2?from=search&search_item_id=393995613&search_item_type=t&search_match_part=%3F&search_page_id=4525184202&search_page_no=1&search_rank=2&search_sig=7ffff2285e9ebcbae6d98899a7bef1b4,
01:29:42,Sir E.U,Ocean,,Bandcamp,ALIVE,"EARTH, AIR AND THE OCEAN ( E.P 2013 )",https://alvbdg.bandcamp.com/album/earth-air-and-the-ocean-e-p-2013?from=search&search_item_id=2484719139&search_item_type=a&search_match_part=%3F&search_page_id=4525184202&search_page_no=1&search_rank=3&search_sig=4cbdddb2dab68b3b0cd3fb12f74774c5,
01:37:56,Floorplan,Eclipse,,Bandcamp,"from Paradise
                                                    Floorplan",Eclipse,https://m-plant.bandcamp.com/track/eclipse?from=search&search_item_id=3050832354&search_item_type=t&search_match_part=%3F&search_page_id=4525184576&search_page_no=1&search_rank=1&search_sig=3f519172fe375ed9eb7dd3497da29dfe,
01:40:09,Dance 2 Trance,We Came In Peace,Original 90 Mix,Bandcamp,"from The History Of Trance Part 2 '91-'96
                                                    VA",Dance 2 Trance - We Came In Peace,https://thehistoryoftrance.bandcamp.com/track/dance-2-trance-we-came-in-peace?from=search&search_item_id=484379901&search_item_type=t&search_match_part=%3F&search_page_id=4525185006&search_page_no=1&search_rank=1&search_sig=fc469f657799cbc466a1758fe443110b,
01:40:09,Dance 2 Trance,We Came In Peace,Original 90 Mix,Bandcamp,"from Planet Love Vol. 2 - Early Transmissions 1990-95
                                                    Dance 2 Trance",We Came In Peace (Desert Mix),https://safetrip.bandcamp.com/track/we-came-in-peace-desert-mix?from=search&search_item_id=237182585&search_item_type=t&search_match_part=%3F&search_page_id=4525185006&search_page_no=1&search_rank=2&search_sig=0de61bd21957b0346d37c2d69bdb668f,
01:40:09,Dance 2 Trance,We Came In Peace,Original 90 Mix,Bandcamp,"from Technopolis 3
                                                    Dance 2 Trance",We Came In Peace,https://technopolisrecords.bandcamp.com/track/we-came-in-peace?from=search&search_item_id=811617494&search_item_type=t&search_match_part=%3F&search_page_id=4525185006&search_page_no=1&search_rank=3&search_sig=57f6cf6e6566d8e1fced90125641d472,
01:46:55,The Orb,A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld,,Bandcamp,"from Orboretum: The Orb Collection
                                                    The Orb",A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld (Orbital Dance Mix),https://theorb.bandcamp.com/track/a-huge-ever-growing-pulsating-brain-that-rules-from-the-centre-of-the-ultraworld-orbital-dance-mix?from=search&search_item_id=1182899059&search_item_type=t&search_match_part=%3F&search_page_id=4525185341&search_page_no=1&search_rank=1&search_sig=1c1bb3fe8d28fdbe6d9506c0b9bda53e,
01:52:23,Ian Pooley,PSS 480,,Bandcamp,"from Studio A Pt.3
                                                    Ian Pooley",PSS480,https://rekids.bandcamp.com/track/pss480?from=search&search_item_id=3687619159&search_item_type=t&search_match_part=%3F&search_page_id=4525185661&search_page_no=1&search_rank=1&search_sig=8d53891b5b25245e1d9a9172f108b981,
01:56:53,Mighty Dub Katz,Let the Drums Speak,Butch Remix,Bandcamp,"from Butch and Boris Dlugosch Remixes
                                                    Mighty Dub Katz",Let The Drums Speak (Butch Remix),https://mightydubkatz.bandcamp.com/track/let-the-drums-speak-butch-remix?from=search&search_item_id=60684797&search_item_type=t&search_match_part=%3F&search_page_id=4525186046&search_page_no=1&search_rank=1&search_sig=5b1a3e5dc44c6c6099431f9829c70add,
02:03:12,Nostromo Dept.,Evolution,Dali S Mix,Bandcamp,"from Electronic Classix - The Best Of European CD1 (Various Artists)
                                                    Dance Beat Music",Nostromo Dept. - Evolution (Dali S Mix),https://dancebeatmusic.bandcamp.com/track/nostromo-dept-evolution-dali-s-mix?from=search&search_item_id=3626161193&search_item_type=t&search_match_part=%3F&search_page_id=4525186463&search_page_no=1&search_rank=1&search_sig=d5b36dd11d68765dfa80cde9fa0abb29,
02:03:12,Nostromo Dept.,Evolution,Dali S Mix,Bandcamp,"from Technopolis
                                                    Nostromo Dept",Evolution (original mix),https://technopolisrecords.bandcamp.com/track/evolution-original-mix?from=search&search_item_id=1924447390&search_item_type=t&search_match_part=%3F&search_page_id=4525186463&search_page_no=1&search_rank=2&search_sig=19d3d6d74a322ae74e0156028e458a61,
02:12:11,INVT,CALOROSO,,Bandcamp,"from MÁXIMA VELOCIDAD
                                                    INVT",CALOROSO,https://invt.bandcamp.com/track/caloroso?from=search&search_item_id=3543423267&search_item_type=t&search_match_part=%3F&search_page_id=4525186925&search_page_no=1&search_rank=1&search_sig=bc93eb416aeaf060fb282b44ff793562,
02:13:50,"A Homeboy, A Hippie & A Funki Dredd",Total Confusion,Heavenly Mix,Bandcamp,"from Turn Up the Bass 11
                                                    A Homeboy, A Hippie & A Funki Dredd",Total Confusion,https://turnupthebass.bandcamp.com/track/total-confusion?from=search&search_item_id=4078912299&search_item_type=t&search_match_part=%3F&search_page_id=4525187266&search_page_no=1&search_rank=1&search_sig=e44664d0193a9c7694eef0344d7588b8,
02:13:50,"A Homeboy, A Hippie & A Funki Dredd",Total Confusion,Heavenly Mix,Bandcamp,"from Boccaccio Life - The Classics Vol․ 3
                                                    A Homeboy, A Hippie & A Funki Dredd",Total Confusion (Heavenly Mix),https://eurotemplerecords.bandcamp.com/track/total-confusion-heavenly-mix?from=search&search_item_id=128645525&search_item_type=t&search_match_part=%3F&search_page_id=4525187266&search_page_no=1&search_rank=2&search_sig=6acc3b01901d7daf9eaed4f074ce0df6,
02:13:50,"A Homeboy, A Hippie & A Funki Dredd",Total Confusion,Heavenly Mix,Bandcamp,"from Boccaccio Life 1987-1993
                                                    A Homeboy, A Hippie & A Funki Dredd",Total Confusion (Heavenly Mix),https://musicmanrecords.bandcamp.com/track/total-confusion-heavenly-mix?from=search&search_item_id=871540855&search_item_type=t&search_match_part=%3F&search_page_id=4525187266&search_page_no=1&search_rank=3&search_sig=b4998b6ef9cb46c8adce0c50fe75a28e,
02:27:29,ODE,#FFFFFF A,,No results found,,,,
02:32:40,Paul Johnson,3rd Dimension,Remixed By Armando,Bandcamp,"from TRAXMAN presents DANCE MANIA DA REWORKZ VOL 1
                                                    TRAXMAN",3rd DIMENSION (trax's geto info rework) PAUL JOHNSON,https://traxman1.bandcamp.com/track/3rd-dimension-traxs-geto-info-rework-paul-johnson?from=search&search_item_id=4232153971&search_item_type=t&search_match_part=%3F&search_page_id=4525188002&search_page_no=1&search_rank=1&search_sig=d452767e367c5f94fc0a7ff6ea5d8fa3,
02:37:00,Adventures of Stevie V,Dirty Cash,Red Zone Mix,Bandcamp,Tomcio,Adventures Of Stevie V. - Dirty Cash (Tomcio & The Butterfly Effect Remix),https://tomcio.bandcamp.com/track/adventures-of-stevie-v-dirty-cash-tomcio-the-butterfly-effect-remix?from=search&search_item_id=451255956&search_item_type=t&search_match_part=%3F&search_page_id=4525188323&search_page_no=1&search_rank=1&search_sig=617d43f9eb3e63ca381dc0516297f6e3,
02:37:00,Adventures of Stevie V,Dirty Cash,Red Zone Mix,Bandcamp,Editmix,Adventures Of Stevie V - Dirty Cash (Hot Mix) 120.5 Bpm,https://edit-mix.bandcamp.com/track/adventures-of-stevie-v-dirty-cash-hot-mix-1205-bpm?from=search&search_item_id=1078611950&search_item_type=t&search_match_part=%3F&search_page_id=4525188323&search_page_no=1&search_rank=2&search_sig=8dd4b9542db9ea442ef344724edd0866,
02:37:00,Adventures of Stevie V,Dirty Cash,Red Zone Mix,Bandcamp,DJ MAESTRO,PAWSA & ADVENTURES of STEVIE V - dirty cash MAESTRO edit (2025),https://deejaymaestro.bandcamp.com/track/pawsa-adventures-of-stevie-v-dirty-cash-maestro-edit-2025?from=search&search_item_id=737343769&search_item_type=t&search_match_part=%3F&search_page_id=4525188323&search_page_no=1&search_rank=3&search_sig=e312241e7321275f1901f737e800f61f,
02:42:23,DJ Duke,Tribal Journey,Sun Mix,Bandcamp,DJ Duke,Tribal Journey,https://originaldjduke.bandcamp.com/album/tribal-journey?from=search&search_item_id=1902603833&search_item_type=a&search_match_part=%3F&search_page_id=4525188782&search_page_no=1&search_rank=1&search_sig=62fa99191608f677651837908a0a1df7,
02:42:23,DJ Duke,Tribal Journey,Sun Mix,Bandcamp,"from Tribal Journey
                                                    DJ Duke",Tribal Journey (The Sun Mix),https://originaldjduke.bandcamp.com/track/tribal-journey-the-sun-mix?from=search&search_item_id=343675416&search_item_type=t&search_match_part=%3F&search_page_id=4525188782&search_page_no=1&search_rank=2&search_sig=7edcb8889e61c851fcba1418c55c8229,
02:42:23,DJ Duke,Tribal Journey,Sun Mix,Bandcamp,"from Tribal Journey
                                                    DJ Duke",Tribal Journey (The Earth Mix),https://originaldjduke.bandcamp.com/track/tribal-journey-the-earth-mix?from=search&search_item_id=2385317767&search_item_type=t&search_match_part=%3F&search_page_id=4525188782&search_page_no=1&search_rank=3&search_sig=d7607adf3e416b8fbd5de785893e4064,
02:47:25,Rod Baksteen,House Ya!,,Bandcamp,David Duriez  (as Rod Baksteen),hOUSE yA !  (I'll House you) (Original Extended Boot Mix) [Remastered],https://davidduriez.bandcamp.com/track/house-ya-ill-house-you-original-extended-boot-mix-remastered?from=search&search_item_id=1176285609&search_item_type=t&search_match_part=%3F&search_page_id=4525189225&search_page_no=1&search_rank=1&search_sig=121ffdde1db27167c9522518aa1058e4,
02:47:25,Rod Baksteen,House Ya!,,Bandcamp,"from Rod Baksteen - The Complete Collection
                                                    Rod Baksteen",House Ya !,https://davidduriez.bandcamp.com/track/house-ya?from=search&search_item_id=3341283518&search_item_type=t&search_match_part=%3F&search_page_id=4525189225&search_page_no=1&search_rank=2&search_sig=8bc14f8c74e2cb569b24494792974635,
02:51:37,David Duriez Presents Plastic Music,Get On Down,Sax Mix,Bandcamp,David Duriez presents Plastic Music,David Duriez presents Plastic Music - Get On Down [2020 Extended & Remastered],https://davidduriez.bandcamp.com/track/david-duriez-presents-plastic-music-get-on-down-2020-extended-remastered?from=search&search_item_id=2163354667&search_item_type=t&search_match_part=%3F&search_page_id=4525189528&search_page_no=1&search_rank=1&search_sig=453a09846e2f25e6c7352cf360fcb30b,
02:53:06,Ricardo Villalobos,Spritzcussion,RV GM Sample Mix,No results found,,,,
02:54:27,"Fingers, Inc.",Music Take Me Up,,No results found,,,,
03:05:46,Auto Repeat,Def Jam,,Bandcamp,"from The Unbearable Lightness Of Autorepeating
                                                    Auto Repeat",Def Jam,https://crammed-discs.bandcamp.com/track/def-jam?from=search&search_item_id=641000123&search_item_type=t&search_match_part=%3F&search_page_id=4525190578&search_page_no=1&search_rank=1&search_sig=27b26784c3e65ee9ade36aae51af4600,
03:09:50,Los Updates,It’s Getting Late,Ricardo Villalobos Remix,Bandcamp,"from First If You Please
                                                    Los Updates",It's Getting Late,https://cadenzarecords.bandcamp.com/track/its-getting-late?from=search&search_item_id=43121336&search_item_type=t&search_match_part=%3F&search_page_id=4525190901&search_page_no=1&search_rank=1&search_sig=2db6315ce0fe9c6662b87970cb56a74f,
03:16:05,Romanthony,Wanderer,,Bandcamp,Sterjiu,Romanthony - The Wanderer (Captain GR remix),https://sterjiu.bandcamp.com/track/romanthony-the-wanderer-captain-gr-remix?from=search&search_item_id=4159523266&search_item_type=t&search_match_part=%3F&search_page_id=4525191242&search_page_no=1&search_rank=1&search_sig=242931f7515045508a1e25bdfa0df461,
03:16:05,Romanthony,Wanderer,,Bandcamp,PHOTO 51,Romanthony - The Wanderer - Rmx,https://frankyredente.bandcamp.com/track/romanthony-the-wanderer-rmx?from=search&search_item_id=514300847&search_item_type=t&search_match_part=%3F&search_page_id=4525191242&search_page_no=1&search_rank=2&search_sig=e0fc3187c2b4a29e15cc0510020ecb10,
03:16:05,Romanthony,Wanderer,,Bandcamp,"from Selessione
                                                    Brother Julian",Romanthony - The Wanderer (Brother Julian Edit),https://brotherjulian.bandcamp.com/track/romanthony-the-wanderer-brother-julian-edit?from=search&search_item_id=3666965335&search_item_type=t&search_match_part=%3F&search_page_id=4525191242&search_page_no=1&search_rank=3&search_sig=7eca49fabc551ef74a0e994939351b04,
03:20:36,Fennesz,Rivers of Sand,,Bandcamp,"from Venice 20
                                                    Fennesz",Rivers of Sand,https://fenneszreleases.bandcamp.com/track/rivers-of-sand-2?from=search&search_item_id=2509651303&search_item_type=t&search_match_part=%3F&search_page_id=4525191613&search_page_no=1&search_rank=1&search_sig=40135ff05472c7228f71c36692be5e58,
03:20:36,Fennesz,Rivers of Sand,,Bandcamp,"from Edits | Remixes | Reworks
                                                    a-souvenir",Tears For Fears x Fennesz - We Are Broken x Rivers Of Sand (a-souvenir edit),https://a-souvenir.bandcamp.com/track/tears-for-fears-x-fennesz-we-are-broken-x-rivers-of-sand-a-souvenir-edit?from=search&search_item_id=2576555588&search_item_type=t&search_match_part=%3F&search_page_id=4525191613&search_page_no=1&search_rank=2&search_sig=9da4135c906465c1b6148f11f2e6ddb7,
